year,month,day,hour,temp,dewPt,rh,pressure,wdir,wspd,uv_index,vis,heat_index,wc,feels_like,precip_hrly,clds,wdir_cardinal
2019,1,1,14,2,-14,29,943,340,19,0,16,2,-3,-3,0,2,0
2019,1,1,15,2,-14,30,944,360,24,0,16,2,-4,-4,0,2,0
2019,1,1,16,2,-14,29,945,360,24,0,16,2,-3,-3,0,2,0
2019,1,1,17,3,-14,27,946,10,28,1,16,3,-2,-2,0,2,0
2019,1,1,18,4,-16,22,946,360,20,2,16,4,0,0,0,2,0
2019,1,1,19,5,-16,21,945,360,24,2,16,5,1,1,0,2,0
2019,1,1,20,6,-16,20,944,360,26,3,16,6,1,1,0,2,0
2019,1,1,21,7,-16,18,943,10,20,2,16,7,3,3,0,2,14
2019,1,1,22,7,-16,18,943,50,22,1,16,7,3,3,0,2,0
2019,1,1,23,8,-17,16,943,360,17,1,16,8,4,4,0,2,14
2019,1,2,0,7,-16,18,943,50,11,0,16,7,5,5,0,2,15
2019,1,2,14,-1,-16,31,947,85,0,0,16,-1,-1,-1,0,4,16
2019,1,2,15,-1,-16,32,948,52,0,0,16,-1,-1,-1,0,2,15
2019,1,2,16,1,-16,28,948,20,7,0,16,1,-2,-2,0,2,1
2019,1,2,17,2,-16,26,949,340,6,1,16,2,2,2,0,2,14
2019,1,2,18,3,-16,25,949,50,9,2,16,3,0,0,0,2,13
2019,1,2,19,4,-16,22,948,70,9,2,16,4,2,2,0,2,14
2019,1,2,20,6,-16,19,947,40,15,3,16,6,3,3,0,2,0
2019,1,2,21,7,-16,19,946,10,15,2,16,7,3,3,0,4,14
2019,1,2,22,8,-16,17,946,40,7,1,16,8,7,7,0,4,14
2019,1,2,23,9,-15,17,946,40,9,0,16,9,7,7,0,4,14
2019,1,3,0,8,-14,19,946,40,11,0,16,8,6,6,0,4,15
2019,1,3,14,-1,-11,46,948,220,6,0,16,-1,-1,-1,0,2,7
2019,1,3,15,-1,-12,43,948,200,9,0,16,-1,-4,-4,0,2,6
2019,1,3,16,2,-11,39,949,230,6,0,16,2,2,2,0,2,4
2019,1,3,17,4,-12,31,949,280,6,1,16,4,4,4,0,2,12
2019,1,3,18,6,-11,31,949,80,7,2,16,6,4,4,0,2,16
2019,1,3,19,7,-11,28,948,73,0,2,16,7,7,7,0,2,16
2019,1,3,20,9,-11,24,946,67,0,3,16,9,9,9,0,2,13
2019,1,3,21,9,-11,24,945,60,6,2,16,9,9,9,0,2,16
2019,1,3,22,10,-10,24,945,85,0,1,16,10,10,10,0,2,16
2019,1,3,23,11,-10,23,944,110,0,1,16,11,11,11,0,2,16
2019,1,4,0,11,-10,23,944,135,0,0,16,11,11,11,0,2,16
2019,1,4,14,1,-9,50,943,210,11,0,16,1,-3,-3,0,4,16
2019,1,4,15,1,-8,50,943,175,0,0,16,1,1,1,0,2,16
2019,1,4,16,3,-8,44,944,140,0,0,16,3,3,3,0,2,16
2019,1,4,17,7,-8,35,945,105,0,1,16,7,7,7,0,2,13
2019,1,4,18,8,-8,33,944,70,7,2,16,8,6,6,0,2,12
2019,1,4,19,10,-8,27,943,90,7,2,16,10,10,10,0,4,16
2019,1,4,20,11,-8,27,941,80,0,2,16,11,11,11,0,4,18
2019,1,4,21,12,-8,25,941,70,6,2,16,12,12,12,0,4,13
2019,1,4,22,12,-8,24,941,60,9,1,16,12,12,12,0,4,18
2019,1,4,23,13,-8,23,940,80,6,0,16,13,13,13,0,4,12
2019,1,5,0,12,-8,23,940,100,9,0,16,12,12,12,0,2,16
2019,1,5,14,4,-7,45,938,210,0,0,16,4,4,4,0,1,7
2019,1,5,15,3,-7,48,939,200,9,0,16,3,1,1,0,1,6
2019,1,5,16,4,-7,43,939,220,9,0,16,4,2,2,0,1,7
2019,1,5,17,6,-6,42,939,200,6,0,16,6,6,6,0,0,16
2019,1,5,18,8,-6,37,940,160,0,1,16,8,8,8,0,0,11
2019,1,5,19,8,-7,34,938,120,9,1,16,8,7,7,0,0,11
2019,1,5,20,8,-7,33,938,110,6,1,16,8,8,8,0,0,13
2019,1,5,21,9,-7,31,938,70,6,1,16,9,9,9,0,0,12
2019,1,5,22,9,-7,31,937,80,7,1,16,9,8,8,0,0,16
2019,1,5,23,9,-7,32,937,117,0,0,16,9,9,9,0,0,16
2019,1,6,0,8,-7,34,937,153,0,0,16,8,8,8,0,0,8
2019,1,6,14,5,5,100,936,60,7,0,3,5,3,3,0,0,13
2019,1,6,15,5,5,100,935,60,11,0,2,5,2,2,0,1,12
2019,1,6,16,5,5,100,936,330,7,0,2,5,3,3,0,4,8
2019,1,6,17,6,6,100,936,10,6,0,3,6,6,6,0,4,7
2019,1,6,18,6,6,100,935,50,7,0,4,6,4,4,0,3,8
2019,1,6,19,6,6,100,935,100,7,0,4,6,4,4,0,3,6
2019,1,6,20,5,5,100,935,80,9,0,4,5,3,3,0,1,15
2019,1,6,21,6,6,100,935,77,0,0,3,6,6,6,0,3,12
2019,1,6,22,6,6,100,935,73,0,0,4,6,6,6,0,3,12
2019,1,6,23,6,6,100,936,70,7,0,4,6,4,4,0,3,5
2019,1,7,0,6,6,100,936,60,9,0,6,6,3,3,0,3,18
2019,1,7,14,11,1,49,938,200,6,0,16,11,11,11,0,0,8
2019,1,7,15,10,2,57,938,160,9,0,16,10,10,10,0,0,9
2019,1,7,16,9,3,64,938,180,11,0,16,9,7,7,0,0,16
2019,1,7,17,9,4,71,939,150,9,0,16,9,7,7,0,0,0
2019,1,7,18,9,3,66,939,170,20,0,16,9,6,6,0,0,1
2019,1,7,19,9,3,68,939,170,17,0,16,9,6,6,0,0,16
2019,1,7,20,9,3,66,939,160,13,0,16,9,7,7,0,1,16
2019,1,7,21,11,2,56,939,170,26,0,16,11,11,11,0,1,14
2019,1,7,22,11,2,54,939,180,22,0,16,11,11,11,0,0,14
2019,1,7,23,9,4,69,940,150,15,0,16,9,7,7,0,0,0
2019,1,8,0,10,3,61,939,190,15,0,16,10,10,10,0,0,15
2019,1,8,14,10,6,74,946,20,15,0,16,10,10,10,0,1,12
2019,1,8,15,10,6,74,947,10,15,0,16,10,10,10,0,1,5
2019,1,8,16,10,6,74,947,10,17,0,16,10,10,10,0,1,16
2019,1,8,17,10,6,74,947,10,15,0,16,10,10,10,0,1,16
2019,1,8,18,10,6,74,948,360,9,0,16,10,10,10,0,1,16
2019,1,8,19,9,6,77,948,360,11,0,16,9,7,7,0,1,16
2019,1,8,20,9,5,74,948,360,7,0,16,9,8,8,0,1,18
2019,1,8,21,9,6,77,948,320,0,0,16,9,9,9,0,1,16
2019,1,8,22,9,6,77,948,280,6,0,16,9,9,9,0,1,16
2019,1,8,23,10,6,74,948,190,0,0,16,10,10,10,0,1,6
2019,1,9,0,9,5,74,948,100,0,0,16,9,9,9,0,1,8
2019,1,9,14,14,3,47,944,222,0,0,16,14,14,14,0,3,7
2019,1,9,15,14,3,49,944,220,6,0,16,14,14,14,0,3,8
2019,1,9,16,14,3,49,944,190,6,0,16,14,14,14,0,3,16
2019,1,9,17,13,3,53,943,200,6,0,16,13,13,13,0,3,14
2019,1,9,18,12,4,59,944,210,7,0,16,12,12,12,0,3,13
2019,1,9,19,11,4,63,944,190,7,0,16,11,11,11,0,3,12
2019,1,9,20,10,4,66,944,195,0,0,16,10,10,10,0,3,14
2019,1,9,21,10,3,63,944,200,7,0,16,10,10,10,0,3,13
2019,1,9,22,9,3,66,944,200,6,0,16,9,9,9,0,4,13
2019,1,9,23,9,3,68,944,200,6,0,16,9,9,9,0,4,13
2019,1,10,0,8,3,71,944,210,9,0,16,8,7,7,0,4,11
2019,1,10,1,8,3,73,944,200,0,0,16,8,8,8,0,4,7
2019,1,10,2,8,3,73,944,190,7,0,16,8,6,6,0,4,6
2019,1,10,3,7,3,76,944,260,6,0,16,7,7,7,0,3,6
2019,1,10,4,7,3,76,944,235,0,0,16,7,7,7,0,3,8
2019,1,10,5,8,3,73,944,210,6,0,16,8,8,8,0,3,8
2019,1,10,6,8,3,73,944,200,7,0,16,8,6,6,0,3,5
2019,1,10,7,8,3,71,945,190,7,0,16,8,6,6,0,4,4
2019,1,10,8,10,4,66,945,120,0,1,16,10,10,10,0,4,4
2019,1,10,9,14,1,42,946,50,6,1,16,14,14,14,0,4,6
2019,1,10,10,14,1,42,945,60,7,2,16,14,14,14,0,4,7
2019,1,10,11,15,2,41,943,80,11,2,16,15,15,15,0,1,16
2019,1,10,12,15,2,41,942,50,6,2,16,15,15,15,0,1,7
2019,1,10,13,16,2,38,941,70,11,1,16,16,16,16,0,3,7
2019,1,10,14,16,2,38,941,60,7,1,16,16,16,16,0,3,7
2019,1,10,15,16,2,39,941,60,6,0,16,16,16,16,0,3,6
2019,1,10,16,14,3,47,941,110,6,0,16,14,14,14,0,4,16
2019,1,10,17,14,3,49,941,200,6,0,16,14,14,14,0,4,18
2019,1,10,18,13,3,51,941,220,6,0,16,13,13,13,0,4,16
2019,1,10,19,11,3,59,943,220,7,0,16,11,11,11,0,4,16
2019,1,10,20,10,3,61,942,190,6,0,16,10,10,10,0,4,16
2019,1,10,21,9,3,64,942,190,6,0,16,9,9,9,0,4,16
2019,1,10,22,8,2,66,942,240,7,0,16,8,7,7,0,4,13
2019,1,10,23,9,2,63,942,280,6,0,16,9,9,9,0,4,12
2019,1,11,0,8,2,66,941,260,7,0,16,8,7,7,0,4,11
2019,1,11,1,7,2,68,942,220,7,0,16,7,6,6,0,2,16
2019,1,11,2,7,2,71,941,210,9,0,16,7,4,4,0,2,6
2019,1,11,3,6,2,74,941,210,0,0,16,6,6,6,0,2,5
2019,1,11,4,6,2,74,941,210,7,0,16,6,4,4,0,2,6
2019,1,11,5,6,2,74,942,210,6,0,16,6,6,6,0,2,7
2019,1,11,6,6,2,74,942,210,7,0,16,6,4,4,0,2,8
2019,1,11,7,8,2,66,943,220,6,0,16,8,8,8,0,2,8
2019,1,11,8,11,3,59,943,196,0,1,16,11,11,11,0,2,16
2019,1,11,9,12,3,53,943,171,6,1,16,12,12,12,0,2,16
2019,1,11,10,14,2,44,942,147,0,2,16,14,14,14,0,2,7
2019,1,11,11,16,2,41,941,123,0,2,16,16,16,16,0,4,7
2019,1,11,12,16,2,39,941,99,0,2,16,16,16,16,0,3,8
2019,1,11,13,16,2,39,941,74,0,2,16,16,16,16,0,3,16
2019,1,11,14,17,2,38,941,50,7,1,16,17,17,17,0,4,8
2019,1,11,15,17,2,37,940,70,6,1,16,17,17,17,0,4,16
2019,1,11,16,17,2,38,941,90,7,0,16,17,17,17,0,3,13
2019,1,11,17,15,2,42,941,110,6,0,16,15,15,15,0,1,13
2019,1,11,18,14,2,44,941,170,0,0,16,14,14,14,0,1,14
2019,1,11,19,13,3,49,941,230,7,0,16,13,13,13,0,3,13
2019,1,11,20,12,2,51,941,240,6,0,16,12,12,12,0,3,16
2019,1,11,22,10,2,59,942,210,6,0,16,10,10,10,0,1,16
2019,1,11,23,9,2,59,942,190,7,0,16,9,8,8,0,1,14
2019,1,12,0,9,1,56,942,190,6,0,16,9,9,9,0,1,12
2019,1,12,1,9,1,56,942,197,0,0,16,9,9,9,0,1,14
2019,1,12,2,8,1,63,943,203,0,0,16,8,8,8,0,1,15
2019,1,12,3,7,1,68,942,210,6,0,16,7,7,7,0,1,4
2019,1,12,4,7,1,65,942,210,7,0,16,7,5,5,0,1,0
2019,1,12,5,7,1,65,942,190,6,0,16,7,7,7,0,3,0
2019,1,12,6,7,1,65,942,180,0,0,16,7,7,7,0,1,0
2019,1,12,7,7,1,65,942,170,7,0,16,7,5,5,0,1,16
2019,1,12,8,8,1,59,943,115,0,0,16,8,8,8,0,1,0
2019,1,12,9,12,-1,43,944,60,7,1,16,12,12,12,0,1,0
2019,1,12,10,11,-1,45,944,70,15,1,16,11,11,11,0,1,15
2019,1,12,11,13,-1,39,943,40,11,1,16,13,13,13,0,1,1
2019,1,12,12,14,-1,37,942,70,7,2,16,14,14,14,0,1,16
2019,1,12,13,14,-1,35,942,55,0,2,16,14,14,14,0,1,16
2019,1,12,14,15,-2,32,941,40,15,1,16,15,15,15,0,1,16
2019,1,12,15,15,-2,32,942,45,0,0,16,15,15,15,0,1,16
2019,1,12,16,15,-2,31,941,50,9,0,16,15,15,15,0,1,15
2019,1,12,17,14,-2,34,941,90,9,0,16,14,14,14,0,1,0
2019,1,12,18,13,-2,34,941,40,9,0,16,13,13,13,0,1,0
2019,1,12,19,14,-2,33,941,20,7,0,16,14,14,14,0,1,15
2019,1,12,20,12,-1,41,941,270,9,0,16,12,12,12,0,1,16
2019,1,12,21,12,-1,43,942,360,9,0,16,12,12,12,0,1,18
2019,1,12,22,12,-2,40,941,350,11,0,16,12,12,12,0,1,14
2019,1,12,23,9,-2,44,941,10,15,0,16,9,7,7,0,1,15
2019,1,13,0,9,-2,48,941,10,0,0,16,9,9,9,0,1,18
2019,1,13,1,9,-2,46,941,10,9,0,16,9,7,7,0,1,3
2019,1,13,2,8,-2,48,941,10,6,0,16,8,8,8,0,1,16
2019,1,13,3,8,-2,48,941,20,9,0,16,8,7,7,0,1,7
2019,1,13,4,8,-2,50,941,330,6,0,16,8,8,8,0,1,8
2019,1,13,5,7,-3,49,941,268,0,0,16,7,7,7,0,1,2
2019,1,13,6,7,-3,49,941,206,0,0,16,7,7,7,0,1,10
2019,1,13,7,7,-3,49,941,144,0,0,16,7,7,7,0,3,14
2019,1,13,8,8,-2,50,942,82,0,0,16,8,8,8,0,3,14
2019,1,13,9,9,-3,42,943,20,7,0,16,9,8,8,0,4,14
2019,1,13,10,11,-3,37,943,360,9,1,16,11,11,11,0,4,16
2019,1,13,11,11,-3,37,942,360,9,1,16,11,11,11,0,4,7
2019,1,13,12,12,-3,34,941,20,7,1,16,12,12,12,0,4,7
2019,1,13,13,13,-4,30,940,27,0,1,16,13,13,13,0,2,16
2019,1,13,14,13,-4,30,940,33,6,1,16,13,13,13,0,4,7
2019,1,13,15,14,-5,27,939,40,17,0,16,14,14,14,0,4,7
2019,1,13,16,13,-4,29,939,20,15,0,16,13,13,13,0,4,16
2019,1,13,17,13,-4,30,939,160,6,0,16,13,13,13,0,4,14
2019,1,13,18,12,-4,33,940,300,11,0,16,12,12,12,0,4,14
2019,1,13,19,12,-3,34,940,255,0,0,16,12,12,12,0,4,14
2019,1,13,20,12,-3,35,940,210,7,0,16,12,12,12,0,4,14
2019,1,13,22,11,-3,38,941,310,7,0,16,11,11,11,0,4,14
2019,1,13,23,9,-3,41,941,130,6,0,16,9,9,9,0,4,14
2019,1,14,0,9,-4,41,941,40,9,0,16,9,7,7,0,4,13
2019,1,14,1,8,-4,44,941,50,9,0,16,8,6,6,0,4,16
2019,1,14,2,8,-5,40,941,50,13,0,16,8,5,5,0,3,16
2019,1,14,3,7,-5,43,941,125,0,0,16,7,7,7,0,3,16
2019,1,14,4,6,-4,49,941,200,7,0,16,6,4,4,0,1,0
2019,1,14,5,4,-4,53,941,200,9,0,16,4,2,2,0,0,14
2019,1,14,6,4,-4,53,942,205,0,0,16,4,4,4,0,1,14
2019,1,14,7,4,-4,55,942,210,6,0,16,4,4,4,0,1,15
2019,1,14,8,6,-4,51,943,200,6,0,16,6,6,6,0,1,0
2019,1,14,9,8,-4,44,944,125,0,1,16,8,8,8,0,1,15
2019,1,14,10,9,-5,36,944,50,11,2,16,9,7,7,0,1,16
2019,1,14,11,11,-5,33,944,40,11,2,16,11,11,11,0,1,16
2019,1,14,12,12,-6,30,942,40,17,2,16,12,12,12,0,1,15
2019,1,14,13,13,-6,28,941,50,17,2,16,13,13,13,0,1,0
2019,1,14,14,13,-6,27,941,50,13,1,16,13,13,13,0,1,0
2019,1,14,15,13,-5,29,941,50,6,1,16,13,13,13,0,1,14
2019,1,14,16,13,-5,29,941,50,11,0,16,13,13,13,0,1,16
2019,1,14,17,12,-5,31,941,60,9,0,16,12,12,12,0,1,14
2019,1,14,18,11,-4,34,942,135,0,0,16,11,11,11,0,1,13
2019,1,14,19,11,-4,35,942,210,0,0,16,11,11,11,0,1,14
2019,1,14,20,10,-4,36,943,285,0,0,16,10,10,10,0,1,13
2019,1,14,21,10,-4,36,943,360,13,0,16,10,10,10,0,0,16
2019,1,14,22,9,-4,39,944,50,11,0,16,9,7,7,0,0,15
2019,1,14,23,9,-4,39,944,50,7,0,16,9,8,8,0,0,16
2019,1,15,0,9,-4,41,943,30,9,0,16,9,7,7,0,0,6
2019,1,15,1,9,-4,41,943,360,6,0,16,9,9,9,0,0,4
2019,1,15,2,8,-4,42,944,30,6,0,16,8,8,8,0,1,3
2019,1,15,3,8,-4,44,944,27,0,0,16,8,8,8,0,0,4
2019,1,15,4,7,-4,46,943,23,0,0,16,7,7,7,0,0,3
2019,1,15,5,7,-4,46,943,20,11,0,16,7,5,5,0,0,8
2019,1,15,6,7,-4,47,944,360,11,0,16,7,4,4,0,0,16
2019,1,15,7,7,-4,46,944,360,11,0,16,7,5,5,0,0,16
2019,1,15,8,8,-3,44,944,40,6,0,16,8,8,8,0,0,16
2019,1,15,9,8,-3,44,945,45,0,0,16,8,8,8,0,0,11
2019,1,15,10,10,-3,39,945,50,11,1,16,10,10,10,0,0,16
2019,1,15,11,11,-3,38,944,60,22,1,16,11,11,11,0,0,8
2019,1,15,12,12,-3,37,942,50,19,2,16,12,12,12,0,0,16
2019,1,15,13,12,-2,38,941,60,13,1,16,12,12,12,0,0,16
2019,1,15,14,12,-2,40,941,45,0,1,16,12,12,12,0,0,16
2019,1,15,15,12,-2,38,941,30,7,0,16,12,12,12,0,0,16
2019,1,15,16,12,-1,43,940,125,0,0,16,12,12,12,0,0,16
2019,1,15,17,11,2,56,940,220,9,0,11,11,11,11,0,0,16
2019,1,15,18,9,4,74,940,260,9,0,16,9,7,7,2,0,11
2019,1,15,19,8,7,90,940,290,15,0,12,8,6,6,1,0,12
2019,1,15,20,8,7,96,940,260,11,0,8,8,6,6,1,0,12
2019,1,15,21,7,7,100,941,290,6,0,12,7,7,7,2,0,12
2019,1,15,22,8,8,100,941,170,6,0,16,8,8,8,0,0,13
2019,1,15,23,8,8,100,941,161,0,0,8,8,8,8,1,0,12
2019,1,16,0,8,8,100,941,153,0,0,8,8,8,8,1,0,12
2019,1,16,1,8,8,100,940,144,0,0,12,8,8,8,1,0,12
2019,1,16,2,8,8,100,940,136,0,0,14,8,8,8,0,1,12
2019,1,16,3,8,8,100,940,127,0,0,14,8,8,8,0,1,16
2019,1,16,4,8,8,100,940,119,0,0,14,8,8,8,0,0,12
2019,1,16,5,8,8,100,940,110,6,0,16,8,8,8,0,0,11
2019,1,16,6,8,8,100,940,135,0,0,8,8,8,8,0,0,12
2019,1,16,7,8,8,100,940,160,6,0,6,8,8,8,0,1,10
2019,1,16,8,8,8,100,940,180,6,0,8,8,8,8,0,1,9
2019,1,16,9,8,8,100,939,175,0,0,8,8,8,8,0,3,8
2019,1,16,10,8,7,93,939,169,0,0,9,8,8,8,0,1,10
2019,1,16,11,8,7,90,940,164,0,0,9,8,8,8,0,1,8
2019,1,16,12,8,7,93,940,158,0,0,4,8,8,8,0,1,8
2019,1,16,13,8,7,96,940,153,0,0,4,8,8,8,0,1,8
2019,1,16,14,8,7,96,940,147,0,0,2,8,8,8,0,1,7
2019,1,16,15,8,7,96,940,142,0,0,2,8,8,8,0,1,7
2019,1,16,16,8,7,93,940,136,0,0,2,8,8,8,1,1,8
2019,1,16,17,8,7,93,941,131,0,0,1,8,8,8,0,1,8
2019,1,16,18,8,7,93,941,125,0,1,8,8,8,8,0,1,7
2019,1,16,19,9,7,89,941,120,7,1,11,9,8,8,0,1,6
2019,1,16,20,8,7,93,940,110,7,1,9,8,7,7,0,1,8
2019,1,16,21,9,7,89,940,100,7,1,9,9,8,8,0,1,12
2019,1,16,22,9,7,89,940,100,9,1,11,9,7,7,1,1,13
2019,1,16,23,9,7,89,940,100,9,1,11,9,7,7,1,1,9
2019,1,17,0,9,7,87,939,80,11,1,11,9,7,7,1,1,13
2019,1,17,1,9,7,89,939,90,11,1,11,9,7,7,1,1,16
2019,1,17,2,9,7,89,938,100,9,1,12,9,7,7,1,1,16
2019,1,17,3,9,8,93,938,80,17,1,4,9,6,6,1,1,16
2019,1,17,4,9,8,96,938,90,11,1,4,9,7,7,2,1,4
2019,1,17,5,9,8,93,938,60,13,0,4,9,7,7,2,1,4
2019,1,17,6,9,8,96,938,80,9,0,1,9,7,7,1,1,16
2019,1,17,7,9,8,93,938,90,7,0,1,9,8,8,1,0,16
2019,1,17,8,9,8,93,938,90,7,0,1,9,8,8,1,0,5
2019,1,17,9,9,8,93,939,90,7,0,1,9,8,8,0,0,16
2019,1,17,10,9,8,93,939,100,7,0,2,9,8,8,0,0,12
2019,1,17,11,9,8,93,939,100,7,0,2,9,8,8,0,0,16
2019,1,17,12,9,8,93,939,100,7,0,16,9,8,8,0,0,16
2019,1,17,13,9,8,93,939,120,6,0,16,9,9,9,0,0,8
2019,1,17,14,9,8,93,940,100,0,0,16,9,9,9,0,0,18
2019,1,17,15,9,8,93,940,80,6,0,16,9,9,9,0,0,8
2019,1,17,16,9,8,93,940,80,6,0,3,9,9,9,1,0,8
2019,1,17,17,8,8,97,940,100,6,0,3,8,8,8,1,0,8
2019,1,17,18,8,8,97,940,110,6,0,11,8,8,8,0,1,9
2019,1,17,19,9,8,93,940,100,0,0,12,9,9,9,0,1,8
2019,1,17,20,9,8,93,941,90,7,0,9,9,8,8,0,1,8
2019,1,17,21,9,8,93,941,80,6,0,9,9,9,9,0,1,8
2019,1,17,22,8,8,97,941,110,0,0,9,8,8,8,0,1,6
2019,1,17,23,8,7,93,941,140,6,0,16,8,8,8,0,1,7
2019,1,18,0,9,6,83,940,160,11,0,16,9,7,7,0,1,8
2019,1,18,1,9,6,80,940,180,19,0,16,9,7,7,0,1,7
2019,1,18,2,9,6,77,941,130,6,0,16,9,9,9,0,1,8
2019,1,18,3,10,6,74,941,170,9,0,16,10,10,10,0,0,6
2019,1,18,4,10,6,74,941,170,17,0,16,10,10,10,0,0,9
2019,1,18,5,11,5,68,941,170,19,0,16,11,11,11,0,1,7
2019,1,18,6,11,5,68,942,200,15,0,16,11,11,11,0,1,7
2019,1,18,7,11,6,71,943,200,13,0,16,11,11,11,0,3,5
2019,1,18,8,12,6,64,944,190,19,0,16,12,12,12,0,1,6
2019,1,18,9,13,6,62,945,190,15,1,16,13,13,13,0,1,6
2019,1,18,10,13,6,62,945,200,15,1,16,13,13,13,0,1,16
2019,1,18,11,14,7,60,944,220,19,2,16,14,14,14,0,3,4
2019,1,18,12,16,6,51,943,170,13,1,16,16,16,16,0,3,3
2019,1,18,13,16,8,58,943,80,13,1,16,16,16,16,0,3,8
2019,1,18,14,16,9,64,943,70,11,0,16,16,16,16,0,3,7
2019,1,18,15,15,8,62,943,160,11,0,16,15,15,15,0,3,18
2019,1,18,16,14,7,62,943,70,13,0,16,14,14,14,0,3,13
2019,1,18,17,13,8,69,944,122,0,0,16,13,13,13,0,3,14
2019,1,18,18,12,8,77,945,175,0,0,16,12,12,12,0,3,12
2019,1,18,19,12,8,80,944,228,0,0,16,12,12,12,0,3,18
2019,1,18,20,11,8,86,943,280,7,0,16,11,11,11,0,3,15
2019,1,18,21,11,8,86,944,280,9,0,16,11,11,11,0,3,18
2019,1,18,22,11,8,80,944,270,0,0,16,11,11,11,0,3,15
2019,1,18,23,11,8,86,943,260,0,0,16,11,11,11,0,3,12
2019,1,19,0,11,8,86,943,250,7,0,9,11,11,11,0,3,12
2019,1,19,14,17,9,60,938,190,22,1,16,17,17,17,0,0,16
2019,1,19,15,16,9,64,938,220,15,0,16,16,16,16,0,0,7
2019,1,19,16,16,9,62,938,200,13,0,16,16,16,16,0,1,5
2019,1,19,17,16,9,64,938,170,19,0,16,16,16,16,0,1,16
2019,1,19,18,16,8,62,938,200,20,0,16,16,16,16,0,1,16
2019,1,19,19,15,7,58,938,190,20,0,16,15,15,15,0,1,16
2019,1,19,20,15,6,55,938,220,31,0,16,15,15,15,0,3,16
2019,1,19,21,15,6,53,937,150,13,0,16,15,15,15,0,3,18
2019,1,19,22,14,6,57,937,200,28,0,16,14,14,14,0,3,16
2019,1,19,23,13,5,57,939,200,7,0,16,13,13,13,0,1,12
2019,1,20,0,14,4,53,939,240,17,0,16,14,14,14,0,1,12
2019,1,20,14,16,1,36,946,25,9,1,16,16,16,16,0,0,7
2019,1,20,15,17,1,34,946,20,6,1,16,17,17,17,0,0,16
2019,1,20,16,16,1,36,946,80,15,0,16,16,16,16,0,0,16
2019,1,20,17,15,-1,33,947,100,7,0,16,15,15,15,0,0,16
2019,1,20,18,14,-1,36,947,170,0,0,16,14,14,14,0,0,12
2019,1,20,19,13,1,45,948,240,6,0,16,13,13,13,0,0,12
2019,1,20,20,12,2,49,948,250,7,0,16,12,12,12,0,0,12
2019,1,20,21,11,2,54,949,230,7,0,16,11,11,11,0,0,12
2019,1,20,22,11,2,56,949,290,6,0,16,11,11,11,0,0,12
2019,1,20,23,10,2,59,950,250,9,0,16,10,10,10,0,0,12
2019,1,21,0,9,3,64,950,230,7,0,16,9,8,8,0,0,16
2019,1,21,14,16,-2,30,948,140,6,1,16,16,16,16,0,3,4
2019,1,21,15,16,-3,27,948,120,0,1,16,16,16,16,0,3,5
2019,1,21,16,17,-2,28,947,100,6,0,16,17,17,17,0,4,5
2019,1,21,17,14,-1,36,947,90,11,0,16,14,14,14,0,3,4
2019,1,21,18,13,1,42,947,130,0,0,16,13,13,13,0,3,5
2019,1,21,19,13,1,43,947,170,0,0,16,13,13,13,0,1,4
2019,1,21,20,12,1,48,948,210,6,0,16,12,12,12,0,1,1
2019,1,21,21,11,2,53,947,215,0,0,16,11,11,11,0,1,1
2019,1,21,23,9,3,64,947,230,6,0,16,9,9,9,0,1,0
2019,1,22,0,9,3,66,946,215,0,0,16,9,9,9,0,1,1
2019,1,22,14,14,1,41,939,80,11,1,16,14,14,14,0,2,0
2019,1,22,15,14,2,44,937,90,7,0,16,14,14,14,0,2,15
2019,1,22,16,13,2,45,936,90,9,0,16,13,13,13,0,2,0
2019,1,22,17,13,3,51,936,80,0,0,16,13,13,13,0,4,1
2019,1,22,18,12,3,53,936,70,6,0,16,12,12,12,0,4,0
2019,1,22,19,12,3,57,934,195,0,0,16,12,12,12,0,2,1
2019,1,22,20,11,3,59,933,320,6,0,16,11,11,11,0,2,1
2019,1,22,21,11,3,59,932,255,0,0,16,11,11,11,0,4,0
2019,1,22,22,16,1,35,931,190,19,0,16,16,16,16,0,3,1
2019,1,22,23,16,2,39,930,210,17,0,16,16,16,16,0,4,1
2019,1,23,0,16,2,39,930,210,24,0,16,16,16,16,0,4,1
2019,1,23,1,15,3,44,929,200,31,0,16,15,15,15,0,4,1
2019,1,23,2,14,2,42,928,200,31,0,16,14,14,14,0,4,1
2019,1,23,3,13,2,45,928,210,35,0,16,13,13,13,0,4,1
2019,1,23,4,13,1,45,928,220,28,0,16,13,13,13,0,4,1
2019,1,23,5,12,-5,31,930,240,39,0,16,12,12,12,0,4,0
2019,1,23,6,10,-6,33,930,250,46,0,16,10,10,10,0,4,14
2019,1,23,7,9,-6,36,932,260,30,0,16,9,5,5,0,4,0
2019,1,23,8,9,-6,33,933,250,35,0,16,9,5,5,0,4,11
2019,1,23,9,10,-6,32,933,250,37,1,16,10,10,10,0,2,5
2019,1,23,10,12,-6,28,934,260,20,1,16,12,12,12,0,2,16
2019,1,23,11,13,-6,27,933,250,22,2,16,13,13,13,0,4,7
2019,1,23,12,14,-6,25,934,270,26,2,16,14,14,14,0,4,6
2019,1,23,13,12,-3,37,934,340,43,2,16,12,12,12,0,4,8
2019,1,23,14,10,-1,48,935,340,33,1,16,10,10,10,0,4,7
2019,1,23,15,10,0,50,934,330,24,1,16,10,10,10,0,4,16
