year,month,day,hour,temp,dewPt,rh,pressure,wdir,wspd,uv_index,vis,heat_index,wc,feels_like,precip_hrly,clds,wdir_cardinal
2019,1,1,14,0,-15,32,956,320,19,0,16,0,-5,-5,0,2,2
2019,1,1,15,2,-15,28,957,310,17,0,16,2,-2,-2,0,2,2
2019,1,1,16,3,-15,26,957,340,20,1,16,3,-1,-1,0,2,1
2019,1,1,17,4,-16,23,958,350,28,2,16,4,-1,-1,0,2,0
2019,1,1,18,5,-16,21,957,360,28,2,16,5,0,0,0,2,0
2019,1,1,19,6,-16,20,956,10,33,2,16,6,1,1,0,2,0
2019,1,1,20,6,-16,19,955,20,24,2,16,6,2,2,0,2,15
2019,1,1,21,7,-16,19,954,340,24,1,16,7,3,3,0,2,1
2019,1,1,22,7,-16,19,955,10,24,1,16,7,3,3,0,2,0
2019,1,1,23,7,-16,18,954,290,11,0,16,7,5,5,0,2,3
2019,1,2,0,7,-16,18,955,290,7,0,16,7,5,5,0,2,3
2019,1,2,14,-1,-17,30,960,10,20,0,16,-1,-6,-6,0,2,0
2019,1,2,15,1,-17,28,960,40,11,0,16,1,-3,-3,0,2,14
2019,1,2,16,2,-16,26,961,200,0,1,16,2,2,2,0,2,16
2019,1,2,17,4,-16,24,960,360,24,2,16,4,-1,-1,0,2,0
2019,1,2,18,6,-15,22,959,243,0,2,16,6,6,6,0,2,16
2019,1,2,19,6,-15,20,958,127,0,2,16,6,6,6,0,2,16
2019,1,2,20,8,-15,18,957,10,20,2,16,8,4,4,0,2,0
2019,1,2,21,8,-15,18,957,10,17,1,16,8,6,6,0,2,0
2019,1,2,22,8,-14,19,957,20,19,1,16,8,6,6,0,2,15
2019,1,2,23,8,-14,20,957,20,22,0,16,8,5,5,0,2,15
2019,1,3,0,7,-15,20,958,10,17,0,16,7,4,4,0,2,0
2019,1,3,14,-4,-13,49,960,310,7,0,16,-4,-7,-7,0,2,2
2019,1,3,15,-3,-13,46,961,285,0,0,16,-3,-3,-3,0,2,16
2019,1,3,16,0,-12,40,961,260,0,1,16,0,0,0,0,2,16
2019,1,3,17,3,-11,35,961,235,0,2,16,3,3,3,0,2,16
2019,1,3,18,6,-11,31,960,210,0,2,16,6,6,6,0,2,16
2019,1,3,19,8,-10,27,958,185,0,3,16,8,8,8,0,2,16
2019,1,3,20,8,-10,27,957,160,0,2,16,8,8,8,0,2,16
2019,1,3,21,9,-10,25,956,135,0,1,16,9,9,9,0,2,16
2019,1,3,22,9,-10,25,956,110,0,1,16,9,9,9,0,2,16
2019,1,3,23,9,-10,25,955,85,0,0,16,9,9,9,0,2,16
2019,1,4,0,9,-11,24,955,60,0,0,16,9,9,9,0,2,16
2019,1,4,14,-4,-12,54,955,10,6,0,16,-4,-4,-4,0,2,0
2019,1,4,15,-2,-11,52,956,60,0,0,16,-2,-2,-2,0,2,16
2019,1,4,16,1,-10,46,956,110,0,1,16,1,1,1,0,2,16
2019,1,4,17,4,-9,38,955,160,0,2,16,4,4,4,0,2,16
2019,1,4,18,7,-8,33,954,210,6,2,16,7,7,7,0,2,7
2019,1,4,19,10,-8,26,953,192,0,3,16,10,10,10,0,2,16
2019,1,4,20,11,-8,26,951,174,0,2,16,11,11,11,0,2,16
2019,1,4,21,12,-8,25,951,156,0,1,16,12,12,12,0,2,16
2019,1,4,22,12,-8,24,951,138,0,1,16,12,12,12,0,2,16
2019,1,4,23,12,-8,24,950,120,6,0,16,12,12,12,0,2,11
2019,1,5,0,10,-8,28,951,65,0,0,16,10,8,8,0,2,16
2019,1,5,14,1,-9,50,950,141,0,0,16,1,1,1,0,2,16
2019,1,5,15,1,-9,50,950,154,0,0,16,1,1,1,0,2,16
2019,1,5,16,3,-8,46,951,166,0,0,16,3,3,3,0,1,16
2019,1,5,17,3,-8,45,950,178,0,1,16,3,3,3,0,4,16
2019,1,5,18,5,-7,42,950,190,6,2,16,5,5,5,0,3,8
2019,1,5,19,7,-7,38,949,192,0,3,16,7,7,7,0,2,16
2019,1,5,20,8,-7,35,949,195,0,1,16,8,8,8,0,3,16
2019,1,5,21,8,-7,34,948,198,0,1,16,8,8,8,0,2,16
2019,1,5,22,9,-6,34,948,200,6,0,16,9,9,9,0,4,7
2019,1,5,23,8,-6,37,948,190,0,0,16,8,8,8,0,1,16
2019,1,6,0,8,-5,40,948,180,0,0,16,8,8,8,0,1,16
2019,1,6,14,4,4,97,949,51,0,0,8,4,4,4,3,1,13
2019,1,6,15,5,4,99,949,72,0,0,14,5,5,5,2,1,0
2019,1,6,16,5,5,100,948,93,0,0,14,5,5,5,0,1,0
2019,1,6,17,5,5,100,948,114,0,0,14,5,5,5,0,1,16
2019,1,6,18,5,5,98,948,136,0,0,14,5,5,5,1,1,16
2019,1,6,19,5,5,100,948,157,0,0,11,5,5,5,0,1,1
2019,1,6,20,5,5,100,948,178,0,0,9,5,5,5,0,1,0
2019,1,6,21,5,5,100,948,199,0,0,4,5,5,5,1,3,14
2019,1,6,22,5,5,100,948,220,6,0,6,5,5,5,0,2,12
2019,1,6,23,5,5,100,949,110,7,0,4,5,3,3,0,3,13
2019,1,7,0,5,5,100,948,105,0,0,4,5,5,5,0,2,13
2019,1,7,14,5,5,100,947,30,11,0,6,5,2,2,0,0,11
2019,1,7,15,5,5,100,946,360,7,0,6,5,3,3,0,0,11
2019,1,7,16,6,6,100,947,360,13,0,4,6,3,3,0,0,12
2019,1,7,17,6,6,100,947,10,15,0,3,6,3,3,0,1,14
2019,1,7,18,6,6,100,947,10,17,0,2,6,2,2,0,4,15
2019,1,7,19,6,6,100,946,30,17,0,3,6,2,2,0,1,14
2019,1,7,20,6,6,100,946,30,11,0,4,6,3,3,0,1,13
2019,1,7,21,6,6,100,946,40,13,0,6,6,3,3,0,1,14
2019,1,7,22,6,6,100,946,20,13,0,8,6,3,3,0,0,0
2019,1,7,23,6,6,100,946,20,11,0,16,6,3,3,0,0,0
2019,1,8,0,6,6,100,947,60,7,0,16,6,4,4,0,0,14
2019,1,8,14,8,8,100,949,13,0,1,16,8,8,8,0,2,16
2019,1,8,15,9,9,100,949,16,0,1,16,9,9,9,0,4,16
2019,1,8,16,9,9,100,949,19,0,1,16,9,9,9,0,3,14
2019,1,8,17,9,9,100,949,21,0,1,16,9,9,9,0,1,16
2019,1,8,18,8,8,100,950,24,0,1,16,8,8,8,0,1,8
2019,1,8,19,9,8,93,949,27,0,1,16,9,9,9,0,1,16
2019,1,8,20,9,9,100,950,30,6,1,16,9,9,9,0,1,16
2019,1,8,21,9,7,83,949,350,7,1,16,9,8,8,0,2,16
2019,1,8,22,10,9,94,949,330,7,1,16,10,10,10,0,1,13
2019,1,8,23,10,9,94,949,10,13,2,16,10,10,10,0,2,13
2019,1,9,0,10,8,87,949,360,11,1,16,10,10,10,0,2,12
2019,1,9,14,8,4,76,951,130,22,0,16,8,5,5,0,1,16
2019,1,9,15,8,4,75,951,110,17,0,16,8,6,6,0,3,16
2019,1,9,16,8,4,74,950,130,37,0,16,8,4,4,0,4,16
2019,1,9,17,9,4,71,950,140,37,0,16,9,4,4,0,4,16
2019,1,9,18,9,3,66,950,120,33,0,16,9,5,5,0,2,16
2019,1,9,19,9,4,69,950,120,31,0,16,9,6,6,0,2,15
2019,1,9,20,9,4,70,951,120,33,0,16,9,6,6,0,2,15
2019,1,9,21,9,4,73,951,120,33,0,16,9,5,5,0,2,15
2019,1,9,22,9,4,71,951,120,30,0,16,9,6,6,0,2,15
2019,1,9,23,9,4,70,951,120,26,0,16,9,6,6,0,2,15
2019,1,10,0,10,4,66,952,120,39,0,16,10,10,10,0,4,13
2019,1,10,1,8,5,78,953,110,24,0,16,8,5,5,0,2,12
2019,1,10,2,8,5,78,954,110,19,0,16,8,6,6,0,2,16
2019,1,10,3,8,5,78,954,30,9,0,16,8,7,7,0,4,0
2019,1,10,4,9,4,74,955,90,15,0,16,9,7,7,0,4,13
2019,1,10,5,9,5,76,956,50,17,1,16,9,6,6,0,4,16
2019,1,10,6,9,6,77,956,20,9,1,16,9,8,8,0,4,14
2019,1,10,7,9,6,77,956,30,13,2,16,9,8,8,0,2,16
2019,1,10,8,10,6,74,955,40,15,1,16,10,10,10,0,2,16
2019,1,10,9,10,6,76,956,60,13,1,16,10,10,10,0,2,16
2019,1,10,10,11,6,73,955,70,15,1,16,11,11,11,0,2,16
2019,1,10,11,11,6,71,955,50,17,1,16,11,11,11,0,4,3
2019,1,10,12,11,6,71,955,80,19,1,16,11,11,11,0,4,16
2019,1,10,13,11,6,71,955,80,13,1,16,11,11,11,0,2,16
2019,1,10,14,11,6,71,955,70,17,1,16,11,11,11,0,2,16
2019,1,10,15,11,6,72,956,70,19,1,16,11,11,11,0,2,6
2019,1,10,16,10,6,76,956,10,24,0,16,10,10,10,0,4,16
2019,1,10,17,10,6,74,956,20,24,0,16,10,10,10,0,2,16
2019,1,10,18,10,6,76,957,10,26,0,16,10,10,10,0,2,16
2019,1,10,19,10,6,76,957,10,24,0,16,10,10,10,0,2,16
2019,1,10,20,10,6,76,957,20,19,0,16,10,10,10,0,2,16
2019,1,10,21,10,6,76,957,30,19,0,16,10,10,10,0,2,16
2019,1,10,22,9,6,76,958,40,20,0,16,9,7,7,0,2,16
2019,1,10,23,10,5,71,958,40,19,0,16,10,10,10,0,2,9
2019,1,11,0,9,6,77,959,30,19,0,16,9,7,7,0,2,8
2019,1,11,1,9,6,77,959,20,22,0,16,9,6,6,0,2,16
2019,1,11,2,9,6,82,959,20,20,0,16,9,6,6,0,2,15
2019,1,11,3,9,5,76,959,20,15,0,16,9,7,7,0,2,16
2019,1,11,4,9,5,74,960,30,9,0,16,9,8,8,0,2,16
2019,1,11,5,9,5,76,959,20,7,0,16,9,8,8,0,2,16
2019,1,11,6,9,5,77,959,24,0,0,16,9,9,9,0,2,0
2019,1,11,7,9,5,76,960,28,0,0,16,9,9,9,0,2,14
2019,1,11,8,9,5,76,959,32,0,0,16,9,9,9,0,2,2
2019,1,11,9,8,6,83,960,36,0,0,16,8,8,8,0,2,16
2019,1,11,10,8,6,83,960,40,6,0,16,8,8,8,0,2,16
2019,1,11,11,9,5,76,960,95,0,0,16,9,9,9,0,2,16
2019,1,11,12,8,5,80,960,150,0,0,16,8,8,8,0,2,0
2019,1,11,13,7,5,83,959,205,0,0,16,7,7,7,0,2,16
2019,1,11,14,7,4,82,959,260,9,0,16,7,6,6,0,2,15
2019,1,11,15,5,3,88,959,305,0,0,16,5,5,5,0,2,6
2019,1,11,16,4,3,88,959,350,6,0,16,4,4,4,0,2,4
2019,1,11,17,4,3,89,959,247,0,0,16,4,4,4,0,4,2
2019,1,11,18,6,5,90,959,143,0,0,16,6,6,6,0,2,0
2019,1,11,19,8,5,83,958,40,7,1,16,8,7,7,0,2,14
2019,1,11,20,10,5,70,958,115,0,1,16,10,10,10,0,2,15
2019,1,11,22,12,4,59,957,190,6,1,16,12,12,12,0,2,18
2019,1,11,23,12,4,59,956,158,0,1,16,12,12,12,0,2,14
2019,1,12,0,14,4,50,955,125,0,1,16,14,14,14,0,2,16
2019,1,12,1,15,3,45,955,92,0,1,16,15,15,15,0,2,15
2019,1,12,2,15,3,44,955,60,13,0,16,15,15,15,0,2,0
2019,1,12,3,14,3,48,954,70,9,0,16,14,14,14,0,2,0
2019,1,12,4,14,4,51,954,90,7,0,16,14,14,14,0,2,0
2019,1,12,5,12,4,56,955,140,9,0,16,12,12,12,0,2,0
2019,1,12,6,12,3,57,955,90,6,0,16,12,12,12,0,2,15
2019,1,12,7,10,4,69,955,55,0,0,16,10,10,10,0,2,14
2019,1,12,8,8,5,79,955,20,7,0,16,8,7,7,0,2,15
2019,1,12,9,8,5,79,956,20,0,0,16,8,8,8,0,2,0
2019,1,12,10,8,4,79,956,20,6,0,16,8,8,8,0,2,16
2019,1,12,11,7,4,81,956,10,11,0,16,7,4,4,0,2,2
2019,1,12,12,7,4,82,956,360,7,0,16,7,6,6,0,2,0
2019,1,12,13,7,4,80,955,334,0,0,16,7,7,7,0,2,1
2019,1,12,14,7,4,81,955,308,0,0,16,7,7,7,0,2,2
2019,1,12,15,6,3,83,956,282,0,0,16,6,6,6,0,2,3
2019,1,12,16,6,3,86,956,255,0,0,16,6,6,6,0,2,3
2019,1,12,17,5,3,86,955,229,0,0,16,5,5,5,0,2,3
2019,1,12,18,5,3,85,955,203,0,0,16,5,5,5,0,1,0
2019,1,12,19,4,2,89,956,177,0,0,16,4,4,4,0,4,15
2019,1,12,20,3,1,89,956,151,0,0,16,3,3,3,0,2,15
2019,1,12,21,3,2,95,956,125,0,0,16,3,3,3,0,3,15
2019,1,12,22,7,4,86,956,98,0,1,16,7,7,7,0,3,15
2019,1,12,23,9,4,72,956,72,0,1,16,9,9,9,0,3,15
2019,1,13,0,12,4,59,956,46,0,2,16,12,12,12,0,1,1
2019,1,13,1,15,3,44,954,20,19,3,16,15,15,15,0,1,4
2019,1,13,2,16,3,42,953,20,20,2,16,16,16,16,0,1,16
2019,1,13,3,16,2,40,952,20,22,1,16,16,16,16,0,1,16
2019,1,13,4,16,3,40,952,20,20,1,16,16,16,16,0,1,14
2019,1,13,5,16,2,41,952,20,17,0,16,16,16,16,0,1,15
2019,1,13,6,13,3,50,952,60,11,0,16,13,13,13,0,1,15
2019,1,13,7,13,2,50,953,90,11,0,16,13,13,13,0,2,14
2019,1,13,8,13,2,50,953,167,11,0,16,13,13,13,0,2,14
2019,1,13,9,12,2,53,953,243,0,0,16,12,12,12,0,2,0
2019,1,13,10,11,3,56,953,320,4,0,16,11,11,11,0,2,16
2019,1,13,11,9,3,67,953,10,7,0,16,9,8,8,0,2,2
2019,1,13,12,8,3,70,953,70,6,0,16,8,8,8,0,2,16
2019,1,13,13,7,3,76,954,60,0,0,16,7,7,7,0,2,0
2019,1,13,14,7,3,76,954,50,6,0,16,7,7,7,0,2,16
2019,1,13,15,6,3,77,954,37,0,0,16,6,6,6,0,2,15
2019,1,13,16,6,3,80,953,23,0,0,16,6,6,6,0,2,16
2019,1,13,17,6,3,83,953,10,4,0,16,6,6,6,0,2,0
2019,1,13,18,4,2,86,953,82,0,0,16,4,4,4,0,2,1
2019,1,13,19,3,2,88,953,155,0,0,16,3,3,3,0,2,0
2019,1,13,20,3,2,90,953,228,0,0,16,3,3,3,0,2,15
2019,1,13,22,4,2,89,953,300,9,0,16,4,1,1,0,2,14
2019,1,13,23,3,2,89,953,280,0,0,16,3,3,3,0,2,15
2019,1,14,0,2,1,91,953,260,0,0,16,2,2,2,0,2,15
2019,1,14,1,3,2,91,953,240,0,0,16,3,3,3,0,2,15
2019,1,14,2,3,2,93,954,220,7,0,16,3,1,1,0,2,0
2019,1,14,3,6,3,83,955,211,0,1,16,6,6,6,0,3,15
2019,1,14,4,8,3,70,955,202,0,2,16,8,8,8,0,0,15
2019,1,14,5,11,3,60,954,194,0,2,16,11,11,11,0,1,15
2019,1,14,6,13,4,53,953,185,0,3,16,13,13,13,0,0,0
2019,1,14,7,15,3,46,952,176,0,2,16,15,15,15,0,0,15
2019,1,14,8,17,2,37,952,168,0,1,16,17,17,17,0,0,15
2019,1,14,9,17,3,40,952,159,0,1,16,17,17,17,0,1,0
2019,1,14,10,16,3,40,951,150,6,0,16,16,16,16,0,1,0
2019,1,14,11,12,4,58,952,170,9,0,16,12,12,12,0,0,15
2019,1,14,12,13,4,54,952,100,0,0,16,13,13,13,0,3,14
2019,1,14,13,10,4,68,952,30,9,0,16,10,10,10,0,1,15
2019,1,14,14,9,4,73,953,112,0,0,16,9,9,9,0,2,14
2019,1,14,15,9,3,65,953,195,0,0,16,9,9,9,0,2,15
2019,1,14,16,9,2,61,953,278,0,0,16,9,9,9,0,2,14
2019,1,14,17,6,2,79,954,360,6,0,16,6,6,6,0,1,15
2019,1,14,18,8,3,71,953,40,17,0,16,8,6,6,0,3,15
2019,1,14,19,8,2,63,954,310,7,0,16,8,7,7,0,1,0
2019,1,14,20,7,1,63,954,235,0,0,16,7,7,7,0,3,15
2019,1,14,21,6,1,69,954,160,0,0,16,6,6,6,0,1,15
2019,1,14,22,5,0,72,954,85,0,0,16,5,5,5,0,1,0
2019,1,14,23,3,0,79,954,10,6,0,16,3,3,3,0,1,15
2019,1,15,0,4,0,74,954,15,0,0,16,4,4,4,0,1,13
2019,1,15,1,2,-1,84,954,20,6,0,16,2,2,2,0,0,14
2019,1,15,2,3,0,79,954,220,7,0,16,3,2,2,0,0,4
2019,1,15,3,8,1,59,956,260,6,1,16,8,8,8,0,0,3
2019,1,15,4,11,1,51,956,320,2,2,16,11,11,11,0,0,8
2019,1,15,5,14,-1,36,955,10,9,2,16,14,14,14,0,1,15
2019,1,15,6,14,1,40,954,50,6,3,16,14,14,14,0,1,16
2019,1,15,7,16,-2,30,953,30,15,2,16,16,16,16,0,0,16
2019,1,15,8,16,-2,29,952,33,11,1,16,16,16,16,0,0,14
2019,1,15,9,15,-1,33,953,37,0,0,16,15,15,15,0,0,13
2019,1,15,10,14,-2,32,953,40,13,0,16,14,14,14,0,0,14
2019,1,15,11,12,-2,38,953,35,0,0,16,12,12,12,0,0,14
2019,1,15,12,11,0,47,953,30,11,0,16,11,11,11,0,0,14
2019,1,15,13,12,-2,38,952,10,7,0,16,12,12,12,0,0,14
2019,1,15,14,10,1,52,953,360,7,0,16,10,10,10,0,0,15
2019,1,15,15,11,-1,47,953,10,11,0,16,11,11,11,0,0,14
2019,1,15,16,10,-2,42,953,10,15,0,16,10,10,10,0,0,14
2019,1,15,17,9,-2,45,952,30,20,0,16,9,6,6,0,1,14
2019,1,15,18,9,-2,46,952,50,17,0,16,9,7,7,0,0,14
2019,1,15,19,9,-2,44,953,20,20,0,16,9,7,7,0,0,15
2019,1,15,20,10,-2,43,953,360,17,0,16,10,10,10,0,0,14
2019,1,15,21,7,-2,52,953,340,0,0,16,7,7,7,0,0,14
2019,1,15,22,7,-2,56,953,320,7,0,16,7,5,5,0,0,15
2019,1,15,23,7,-3,51,952,360,7,0,16,7,6,6,0,0,13
2019,1,16,0,7,-3,50,953,330,9,0,16,7,5,5,0,0,12
2019,1,16,1,7,-3,52,953,320,7,0,16,7,5,5,0,0,14
2019,1,16,2,7,-2,54,953,290,9,0,16,7,4,4,0,1,13
2019,1,16,3,8,-2,53,953,290,9,1,16,8,6,6,0,1,14
2019,1,16,4,8,-1,52,953,290,6,2,16,8,8,8,0,1,14
2019,1,16,5,13,-3,32,953,10,11,1,16,13,13,13,0,1,1
2019,1,16,6,13,-4,30,952,20,22,2,16,13,13,13,0,1,16
2019,1,16,7,14,-4,28,952,30,22,2,16,14,14,14,0,4,10
2019,1,16,8,14,-5,26,951,30,17,2,16,14,14,14,0,4,10
2019,1,16,9,14,-4,29,951,30,24,1,16,14,14,14,0,2,10
2019,1,16,10,14,-3,31,951,30,15,0,16,14,14,14,0,2,4
2019,1,16,11,13,-4,30,950,20,13,0,16,13,13,13,0,2,16
2019,1,16,12,13,-5,29,950,330,9,0,16,13,13,13,0,2,0
2019,1,16,13,13,-4,31,951,270,6,0,16,13,13,13,0,2,2
2019,1,16,14,10,-3,38,951,193,0,0,16,10,10,10,0,2,15
2019,1,16,15,9,-3,42,951,117,0,0,16,9,9,9,0,2,8
2019,1,16,16,10,-4,38,952,40,7,0,16,10,10,10,0,2,11
2019,1,16,17,8,-3,44,952,20,19,0,16,8,5,5,0,2,10
2019,1,16,18,7,-3,47,952,20,15,0,16,7,4,4,0,4,11
2019,1,16,19,8,-5,39,952,50,17,0,16,8,6,6,0,4,16
2019,1,16,20,8,-5,40,952,40,19,0,16,8,5,5,0,2,13
2019,1,16,21,7,-5,42,953,10,30,0,16,7,3,3,0,4,13
2019,1,16,22,5,-4,52,952,165,0,0,16,5,5,5,0,2,13
2019,1,16,23,6,-4,51,953,320,7,0,16,6,4,4,0,1,12
2019,1,17,0,6,-4,49,953,165,0,0,16,6,6,6,0,1,15
2019,1,17,1,5,-4,50,954,10,19,0,16,5,1,1,0,1,0
2019,1,17,2,4,-4,54,954,20,0,0,16,4,4,4,0,1,13
2019,1,17,3,6,-4,47,954,30,19,0,16,6,3,3,0,1,15
2019,1,17,4,7,-4,42,954,195,0,1,16,8,7,7,0,1,15
2019,1,17,5,10,-5,38,954,360,11,2,16,9,10,10,0,1,14
2019,1,17,6,11,-5,33,954,330,9,3,16,11,11,11,0,1,0
2019,1,17,7,12,-6,28,954,10,22,3,16,12,12,12,0,3,14
2019,1,17,8,13,-6,28,953,30,26,2,16,12,13,13,0,1,0
2019,1,17,9,13,-6,27,953,40,19,1,16,13,13,13,0,1,0
2019,1,17,10,13,-5,28,953,20,20,1,16,13,13,13,0,3,12
2019,1,17,11,13,-4,30,953,20,22,0,16,13,13,13,0,3,0
2019,1,17,12,11,-4,34,953,30,15,0,16,11,11,11,0,3,14
2019,1,17,13,9,-5,36,953,30,11,0,16,9,8,8,0,1,16
2019,1,17,14,8,-4,41,954,10,11,0,16,8,7,7,0,1,10
2019,1,17,15,8,-4,43,954,20,13,0,16,8,6,6,0,1,11
2019,1,17,16,8,-4,43,955,30,19,0,16,8,6,6,0,4,10
2019,1,17,17,9,-4,38,955,20,7,0,16,9,8,8,0,0,10
2019,1,17,18,9,-4,37,955,10,15,0,16,9,8,8,0,1,10
2019,1,17,19,9,-4,40,955,30,13,0,16,9,7,7,0,1,10
2019,1,17,20,8,-4,43,955,30,15,0,16,8,5,5,0,1,14
2019,1,17,21,9,-4,40,955,10,17,0,16,9,6,6,0,4,9
2019,1,17,22,9,-4,40,955,10,15,0,16,9,7,7,0,1,9
2019,1,17,23,7,-3,49,955,30,20,0,16,7,3,3,0,1,9
2019,1,18,0,7,-3,49,955,40,20,0,16,7,3,3,0,4,10
2019,1,18,1,7,-3,49,955,30,17,0,16,7,4,4,0,0,9
2019,1,18,2,6,-3,53,955,40,22,0,16,6,2,2,0,1,9
2019,1,18,3,7,-3,50,955,30,26,0,16,7,3,3,0,1,10
2019,1,18,4,9,-3,44,956,40,20,1,16,9,6,6,0,1,11
2019,1,18,5,11,-3,38,956,30,15,1,16,11,11,11,0,3,10
2019,1,18,6,11,-2,39,955,20,24,2,16,11,11,11,0,3,10
2019,1,18,7,12,-3,34,953,10,19,1,16,12,12,12,0,2,8
2019,1,18,8,12,-2,38,952,20,30,2,16,12,12,12,0,2,8
2019,1,18,9,12,-2,38,953,30,20,1,16,12,12,12,0,2,14
2019,1,18,10,13,-1,38,952,10,28,0,16,13,13,13,0,2,0
2019,1,18,11,12,1,46,952,10,20,0,16,12,12,12,0,2,1
2019,1,18,12,12,-2,38,951,20,17,0,16,12,12,12,0,2,15
2019,1,18,13,12,0,43,950,60,13,0,16,12,12,12,0,2,12
2019,1,18,14,9,5,74,952,50,6,0,16,9,9,9,0,2,16
2019,1,18,15,9,6,83,952,280,9,0,14,9,7,7,1,2,8
2019,1,18,16,9,7,87,952,300,9,0,9,9,7,7,0,2,12
2019,1,18,17,8,6,87,952,270,9,0,14,8,6,6,0,2,14
2019,1,18,18,8,6,85,952,220,7,0,6,8,7,7,2,2,15
2019,1,18,19,8,7,93,952,180,7,0,8,8,7,7,0,2,15
2019,1,18,20,7,7,96,952,100,0,0,6,7,7,7,4,2,15
2019,1,18,21,7,7,97,952,20,11,0,16,7,6,6,2,2,14
2019,1,18,22,8,7,93,952,105,0,0,16,8,8,8,0,2,15
2019,1,18,23,8,6,88,952,190,11,0,11,8,6,6,1,4,0
2019,1,19,0,8,7,93,952,115,0,0,6,8,8,8,0,4,13
2019,1,19,14,8,3,68,951,30,20,0,16,8,5,5,0,1,16
2019,1,19,15,8,2,66,951,40,15,0,16,8,5,5,0,1,16
2019,1,19,16,9,2,62,951,30,17,0,16,9,6,6,0,2,16
2019,1,19,17,8,2,67,951,50,11,0,8,8,6,6,0,4,9
2019,1,19,18,8,3,69,951,40,20,0,16,8,5,5,1,4,16
2019,1,19,19,9,3,66,951,50,20,1,16,9,6,6,0,2,16
2019,1,19,20,9,3,68,951,40,22,1,16,9,6,6,0,2,16
2019,1,19,21,9,3,66,951,50,20,1,16,9,6,6,0,2,16
2019,1,19,22,9,4,71,951,40,19,1,16,9,6,6,0,2,14
2019,1,19,23,9,4,70,951,30,22,1,16,9,6,6,0,4,0
2019,1,20,0,9,5,76,950,30,22,1,16,9,6,6,0,4,15
2019,1,20,14,10,7,82,951,40,7,0,14,10,10,10,0,1,1
2019,1,20,15,9,8,92,951,60,6,0,16,9,9,9,0,2,16
2019,1,20,16,9,8,94,952,340,6,0,16,9,9,9,1,2,16
2019,1,20,17,9,8,92,952,235,0,0,16,9,9,9,0,2,16
2019,1,20,18,9,7,84,951,130,26,0,16,9,6,6,0,2,16
2019,1,20,19,9,7,84,951,130,26,0,16,9,6,6,0,2,14
2019,1,20,20,10,6,78,951,140,24,0,16,10,10,10,0,2,14
2019,1,20,21,10,6,77,952,140,24,0,16,10,10,10,0,2,0
2019,1,20,22,9,7,87,952,280,9,0,16,9,8,8,0,2,12
2019,1,20,23,8,6,87,952,315,0,0,16,8,8,8,0,1,13
2019,1,21,0,9,7,89,952,350,24,0,16,9,6,6,0,0,15
2019,1,21,14,14,8,67,956,60,9,0,16,14,14,14,0,2,7
2019,1,21,15,12,8,77,955,70,13,0,16,12,12,12,0,2,6
2019,1,21,16,12,9,80,955,20,19,0,16,12,12,12,0,4,8
2019,1,21,17,12,8,79,955,30,11,0,16,12,12,12,0,3,6
2019,1,21,18,11,9,85,956,40,7,0,16,11,11,11,0,4,4
2019,1,21,19,12,8,82,955,350,9,0,16,12,12,12,0,1,4
2019,1,21,20,11,9,87,955,40,9,0,16,11,11,11,0,1,4
2019,1,21,21,11,9,90,954,10,6,0,16,11,11,11,0,1,4
2019,1,21,23,11,9,92,954,10,9,0,11,11,11,11,1,1,4
2019,1,22,0,11,9,88,954,10,7,0,14,11,11,11,0,1,4
2019,1,22,14,13,8,72,951,130,30,0,16,13,13,13,0,2,14
2019,1,22,15,13,8,72,951,130,31,0,16,13,13,13,0,2,2
2019,1,22,16,13,8,72,952,140,26,1,14,13,13,13,1,2,1
2019,1,22,17,13,8,72,952,140,28,1,16,13,13,13,0,2,2
2019,1,22,18,13,9,77,952,140,22,1,16,13,13,13,0,2,0
2019,1,22,19,13,9,77,952,130,22,1,16,13,13,13,1,2,0
2019,1,22,20,14,9,74,951,130,20,2,16,14,14,14,0,2,0
2019,1,22,21,13,11,88,950,40,11,1,16,13,13,13,0,2,0
2019,1,22,22,13,11,87,950,70,13,1,16,13,13,13,0,2,0
2019,1,22,23,15,10,72,949,160,24,2,16,15,15,15,0,2,1
2019,1,23,0,15,10,70,949,160,33,2,16,15,15,15,0,2,1
2019,1,23,1,16,9,64,948,150,41,0,16,16,16,16,0,2,2
2019,1,23,2,16,9,66,948,160,35,0,16,16,16,16,0,2,16
2019,1,23,3,15,9,70,948,140,20,0,16,15,15,15,0,2,16
2019,1,23,4,15,8,66,948,150,26,0,16,15,15,15,0,2,16
2019,1,23,5,15,8,63,949,150,30,0,16,15,15,15,0,2,13
2019,1,23,6,15,7,59,948,140,28,0,16,15,15,15,0,2,16
2019,1,23,7,14,7,60,949,110,24,0,16,14,14,14,0,2,15
2019,1,23,8,14,6,61,949,130,17,0,16,14,14,14,0,2,15
2019,1,23,9,13,6,63,950,140,26,0,16,13,13,13,0,2,2
2019,1,23,10,11,7,78,950,190,15,0,16,11,11,11,0,2,3
2019,1,23,11,9,7,85,950,170,11,0,16,9,8,8,0,2,0
2019,1,23,12,9,7,86,951,40,9,0,16,9,8,8,0,2,16
2019,1,23,13,9,7,87,951,10,11,0,16,9,7,7,0,2,4
2019,1,23,14,8,7,90,952,340,9,0,16,8,7,7,0,2,16
2019,1,23,15,7,6,91,953,30,9,0,16,7,6,6,0,2,16
2019,1,23,16,7,6,90,954,90,7,0,16,7,6,6,0,2,16
